HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","0","0","0",0.00000000000000,90.00000000000000,-106.454166666667,39.2229166666661
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","1","0","1",0.01041666666669,67.50000000000000,-106.44375,39.2229166666661
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","2","0","2",0.01630922317657,67.50000000000000,-106.439583333334,39.2270833333328
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","3","0","3",0.02880922317659,112.50000000000000,-106.427083333334,39.2270833333328
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","4","0","4",0.03470177968647,112.50000000000000,-106.422916666667,39.2229166666661
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","5","0","5",0.04720177968644,112.50000000014656,-106.410416666667,39.2229166666661
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","6","0","6",0.05309433619635,112.50000000014656,-106.406250000001,39.2187499999994
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","7","0","7",0.05726100286300,112.49999999980459,-106.402083333334,39.2187499999994
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","8","0","8",0.06315355937291,112.49999999980459,-106.397916666667,39.2145833333328
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","9","0","9",0.07565355937288,112.49999999985344,-106.385416666667,39.2145833333328
"70589077","70589078","70814357",7.42,3193.5,11.7,33.09,33.1,"0",0.114,"1","4","7","7120560220","10","0","10",0.08154611588279,134.99999999970689,-106.38125,39.2104166666661
"70589078","70589079","70814357",0.94,3192.5,12.6,1.16,62.5,"0",0.212,"2","4","7","7120560220","0","0","0",0.00000000000000,90.00000000000000,-106.38125,39.2104166666661
"70589078","70589079","70814357",0.94,3192.5,12.6,1.16,62.5,"0",0.212,"2","4","7","7120560220","1","0","1",0.00416666666665,67.50000000000000,-106.377083333334,39.2104166666661
"70589078","70589079","70814357",0.94,3192.5,12.6,1.16,62.5,"0",0.212,"2","4","7","7120560220","2","0","2",0.01005922317653,45.00000000000000,-106.372916666667,39.2145833333328
"70589079","70589259","70814357",0.59,3191.9,20.9,0.67,156.9,"0",0.512,"3","3","7","7120560220","0","0","0",0.00000000000000,135.00000000000000,-106.372916666667,39.2145833333328
"70589079","70589259","70814357",0.59,3191.9,20.9,0.67,156.9,"0",0.512,"3","3","7","7120560220","1","0","1",0.00589255650988,135.00000000000000,-106.368750000001,39.2104166666661
"70589257","70589258","70814357",0.54,3195.5,6.6,10.65,10.6,"0",0.038,"1","6","8","7120560220","0","0","0",0.00000000000000,90.00000000000000,-106.408333333334,39.2020833333328
"70589257","70589258","70814357",0.54,3195.5,6.6,10.65,10.6,"0",0.038,"1","6","8","7120560220","1","0","1",0.00624999999998,90.00000000000000,-106.402083333334,39.2020833333328
"70589258","70589078","70814357",2.25,3193.5,9.2,2.99,28.3,"0",0.097,"2","5","8","7120560220","0","0","0",0.00000000000000,45.00000000039083,-106.402083333334,39.2020833333328
"70589258","70589078","70814357",2.25,3193.5,9.2,2.99,28.3,"0",0.097,"2","5","8","7120560220","1","0","1",0.00589255650990,67.50000000019541,-106.397916666667,39.2062499999995
"70589258","70589078","70814357",2.25,3193.5,9.2,2.99,28.3,"0",0.097,"2","5","8","7120560220","2","0","2",0.01839255650988,67.50000000014656,-106.385416666667,39.2062499999995
"70589258","70589078","70814357",2.25,3193.5,9.2,2.99,28.3,"0",0.097,"2","5","8","7120560220","3","0","3",0.02428511301979,45.00000000029312,-106.38125,39.2104166666661
"70589259","70589648","70814357",1.89,3189.9,23.0,3.66,233.0,"0",0.725,"3","3","7","7120560220","0","0","0",0.00000000000000,90.00000000000000,-106.368750000001,39.2104166666661
